,School_Name,School_Level,Establishment_Date,Establishment_Type,Branch_Type,Address,city,gu,dong,Latitude,Longitude
193,한가람고등학교,고등학교,1996-12-10,사립,본교,서울특별시 양천구 목동 909-12,서울특별시,양천구,목동,37.53746204,126.8840075
194,부산여자상업고등학교,고등학교,1953-11-13,사립,본교,부산광역시 수영구 망미동 979-15,부산광역시,수영구,망미동,35.16911499,129.0964447
195,전동중학교,중학교,1985-05-03,공립,본교,서울특별시 동대문구 휘경동 49-295,서울특별시,동대문구,휘경동,37.58619359,127.0709291
196,봉화중학교,중학교,1985-05-01,공립,본교,서울특별시 중랑구 망우동 122-1,서울특별시,중랑구,망우동,37.59582753,127.1043156
197,관악중학교,중학교,1982-04-30,공립,본교,서울특별시 관악구 봉천동 100-569,서울특별시,관악구,봉천동,37.48125828,126.9619123
198,부산고등학교,고등학교,1913-03-10,공립,본교,부산광역시 동구 초량동 806-177,부산광역시,동구,초량동,35.12146725,129.0366296
199,서울송천초등학교,초등학교,1967-04-19,공립,본교,서울특별시 강북구 미아동 438,서울특별시,강북구,미아동,37.6149052,127.0237354
200,서울서정초등학교,초등학교,1987-10-17,공립,본교,서울특별시 양천구 목동 927-5,서울특별시,양천구,목동,37.52345012,126.8672362
201,서울방일초등학교,초등학교,1984-10-25,공립,본교,서울특별시 서초구 방배동 167-4,서울특별시,서초구,방배동,37.4852056,126.998849
202,서울하늘초등학교,초등학교,2011-04-05,공립,본교,서울특별시 마포구 상암동 1737,서울특별시,마포구,상암동,37.5858088,126.8808619
203,대일고등학교,고등학교,1972-09-26,사립,본교,서울특별시 강서구 등촌동 산88,서울특별시,강서구,등촌동,37.5394887,126.8634031
204,서울목동초등학교,초등학교,1974-07-10,공립,본교,서울특별시 양천구 신정동 86-2,서울특별시,양천구,신정동,37.52280877,126.8721195
205,등촌고등학교,고등학교,2004-03-01,공립,본교,서울특별시 강서구 등촌동 691-2,서울특별시,강서구,등촌동,37.56294522,126.8450461
206,휘경여자고등학교,고등학교,1975-05-19,사립,본교,서울특별시 동대문구 휘경동 43-7,서울특별시,동대문구,휘경동,37.58190052,127.0674341
207,서울신답초등학교,초등학교,1972-05-09,공립,본교,서울특별시 동대문구 답십리동 463-13,서울특별시,동대문구,답십리동,37.57270461,127.0429617
208,해운대중학교,중학교,1972-12-29,사립,본교,부산광역시 해운대구 우동 278-13,부산광역시,해운대구,우동,35.17179105,129.1619616
209,현대고등학교,고등학교,1985-04-29,사립,본교,서울특별시 강남구 압구정동 425,서울특별시,강남구,압구정동,37.5254805,127.0223773
210,을지중학교,중학교,2004-03-01,공립,본교,서울특별시 노원구 중계동 360-19,서울특별시,노원구,중계동,37.64978791,127.0717084
211,동백초등학교,초등학교,1976-03-01,공립,본교,부산광역시 해운대구 중동 1518-1,부산광역시,해운대구,중동,35.16401941,129.1812187
212,서울남부초등학교,초등학교,1985-10-08,공립,본교,서울특별시 관악구 신림동 467,서울특별시,관악구,신림동,37.48511944,126.9221838
213,서울신영초등학교,초등학교,1982-10-11,공립,본교,서울특별시 영등포구 대림동 781,서울특별시,영등포구,대림동,37.50100602,126.8960948
214,대경중학교,중학교,1956-04-16,사립,본교,서울특별시 중구 신당동 333-579,서울특별시,중구,신당동,37.55637326,127.0169792
215,대연고등학교,고등학교,1988-05-09,사립,본교,부산광역시 남구 대연동 670-4,부산광역시,남구,대연동,35.12879874,129.1019811
216,가락고등학교,고등학교,1989-04-28,공립,본교,서울특별시 송파구 송파동 172,서울특별시,송파구,송파동,37.50107579,127.1164258
217,오금중학교,중학교,1987-04-21,공립,본교,서울특별시 송파구 오금동 34,서울특별시,송파구,오금동,37.50527064,127.1288011
218,거원중학교,중학교,1998-04-06,공립,본교,서울특별시 송파구 거여동 296,서울특별시,송파구,거여동,37.48772386,127.1465491
219,포천초등학교,초등학교,1990-03-01,공립,본교,부산광역시 북구 구포동 1231,부산광역시,북구,구포동,35.19664206,129.0091031
220,광일초등학교,초등학교,1998-09-01,공립,본교,부산광역시 중구 대청동4가 95,부산광역시,중구,대청동4가,35.1040039,129.029845
221,부산예술중학교,중학교,1998-09-19,사립,본교,부산광역시 금정구 구서동 산60-1,부산광역시,금정구,구서동,35.24704234,129.0981972
222,장안제일고등학교,고등학교,1988-11-10,사립,본교,부산광역시 기장군 장안읍 좌천리 516-16,부산광역시,기장군,장안읍,35.31450466,129.2407786
223,문일중학교,중학교,1967-12-14,사립,본교,서울특별시 금천구 시흥동 559-1,서울특별시,금천구,시흥동,37.44891526,126.8987207
224,서울신원초등학교,초등학교,1981-10-12,공립,본교,서울특별시 양천구 신월동 202-1,서울특별시,양천구,신월동,37.52950283,126.829855
225,서울면일초등학교,초등학교,1983-04-21,공립,본교,서울특별시 중랑구 망우동 438-2,서울특별시,중랑구,망우동,37.5920416,127.0997947
226,서운중학교,중학교,1982-05-01,공립,본교,서울특별시 서초구 서초동 1325-1,서울특별시,서초구,서초동,37.49394851,127.0245382
227,서울난향초등학교,초등학교,1981-04-06,공립,본교,서울특별시 관악구 신림동 672,서울특별시,관악구,신림동,37.46282189,126.9183368
228,동국대학교사범대학부속중학교,중학교,1947-06-24,사립,본교,서울특별시 동대문구 장안동 328,서울특별시,동대문구,장안동,37.57804718,127.0751705
229,인덕과학기술고등학교,고등학교,1963-12-14,사립,본교,서울특별시 노원구 월계동 648-7,서울특별시,노원구,월계동,37.63034387,127.0544999
230,덕원여자고등학교,고등학교,1978-04-29,사립,본교,서울특별시 강서구 내발산동 산59-2,서울특별시,강서구,내발산동,37.54862258,126.8290245
231,개화초등학교,초등학교,1984-01-25,공립,본교,부산광역시 부산진구 개금동 404,부산광역시,부산진구,개금동,35.15857553,129.020604
232,서울사당초등학교,초등학교,1972-07-13,공립,본교,서울특별시 관악구 남현동 1080-1,서울특별시,관악구,남현동,37.47383628,126.9733501
233,서울면남초등학교,초등학교,1983-10-19,공립,본교,서울특별시 중랑구 면목동 583-15,서울특별시,중랑구,면목동,37.57725972,127.0876664
234,개금여자중학교,중학교,1988-03-05,공립,본교,부산광역시 부산진구 당감동 611-2,부산광역시,부산진구,당감동,35.16323811,129.032608
235,당곡고등학교,고등학교,1984-05-01,공립,본교,서울특별시 관악구 봉천동 677,서울특별시,관악구,봉천동,37.49176034,126.9342464
236,부흥중학교,중학교,1996-03-01,공립,본교,부산광역시 해운대구 좌동 1304,부산광역시,해운대구,좌동,35.17518509,129.1788134
237,난우중학교,중학교,1984-04-23,공립,본교,서울특별시 관악구 신림동 652-156,서울특별시,관악구,신림동,37.46680396,126.9228283
238,서울송화초등학교,초등학교,1990-01-20,공립,본교,서울특별시 강서구 마곡동 731-229,서울특별시,강서구,마곡동,37.56815047,126.8180329
239,사직여자중학교,중학교,1977-11-02,공립,본교,부산광역시 동래구 사직동 977-5,부산광역시,동래구,사직동,35.19429438,129.0553468
240,양재고등학교,고등학교,1990-11-23,공립,본교,서울특별시 서초구 서초동 1376-4,서울특별시,서초구,서초동,37.48242164,127.0320796
241,당리초등학교,초등학교,1984-01-25,공립,본교,부산광역시 사하구 당리동 511,부산광역시,사하구,당리동,35.09991131,128.9756932
242,서울종암초등학교,초등학교,1922-07-08,공립,본교,서울특별시 동대문구 제기동 1157,서울특별시,동대문구,제기동,37.58230741,127.0318564
243,부산동여자고등학교,고등학교,1967-03-20,공립,본교,부산광역시 수영구 남천동 65,부산광역시,수영구,남천동,35.14602702,129.1047285
244,경희여자중학교,중학교,1960-05-18,사립,본교,서울특별시 동대문구 회기동 1-5,서울특별시,동대문구,회기동,37.59394914,127.054891
245,구덕초등학교,초등학교,1967-03-01,공립,본교,부산광역시 서구 서대신동3가 41-1,부산광역시,서구,서대신동3가,35.1204163,129.0125412
246,서울서빙고초등학교,초등학교,1945-11-01,공립,본교,서울특별시 용산구 서빙고동 235-1,서울특별시,용산구,서빙고동,37.52206892,126.9923004
247,문래중학교,중학교,1986-05-04,공립,본교,서울특별시 영등포구 문래동6가 44,서울특별시,영등포구,문래동6가,37.52041829,126.8841404
248,서울면북초등학교,초등학교,1983-10-26,공립,본교,서울특별시 중랑구 망우동 119,서울특별시,중랑구,망우동,37.59441816,127.1035478
249,서울영동초등학교,초등학교,1956-05-17,공립,본교,서울특별시 영등포구 당산동 121-22,서울특별시,영등포구,당산동,37.52700691,126.9077034
250,서울미동초등학교,초등학교,1896-05-01,공립,본교,서울특별시 서대문구 미근동 36-1,서울특별시,서대문구,미근동,37.56335057,126.9658506
251,백산초등학교,초등학교,1990-03-01,공립,본교,부산광역시 북구 만덕동 923,부산광역시,북구,만덕동,35.21200432,129.032752
252,서울본동초등학교,초등학교,1948-10-30,공립,본교,서울특별시 동작구 본동 133,서울특별시,동작구,본동,37.50992508,126.9538508
253,대연초등학교,초등학교,1929-04-01,공립,본교,부산광역시 남구 대연동 289-15,부산광역시,남구,대연동,35.1372365,129.0922864
254,난곡중학교,중학교,1980-05-06,공립,본교,서울특별시 금천구 독산동 906-41,서울특별시,금천구,독산동,37.47804558,126.9107916
255,양동초등학교,초등학교,1977-09-15,공립,본교,부산광역시 부산진구 양정동 24,부산광역시,부산진구,양정동,35.17152018,129.0810439
256,강일중학교,중학교,1983-04-15,공립,본교,서울특별시 강동구 암사동 414-17,서울특별시,강동구,암사동,37.5553497,127.1382586
257,송정중학교,중학교,1991-05-16,공립,본교,서울특별시 강서구 공항동 768-1,서울특별시,강서구,공항동,37.55315807,126.8152435
258,계성여자상업고등학교,고등학교,1952-04-26,사립,본교,부산광역시 연제구 거제동 643-162,부산광역시,연제구,거제동,35.18297547,129.0678658
259,용당초등학교,초등학교,1965-06-15,공립,본교,부산광역시 남구 용당동 360-1,부산광역시,남구,용당동,35.11669795,129.0939473
260,상도중학교,중학교,1968-10-23,공립,본교,서울특별시 동작구 사당동 181-20,서울특별시,동작구,사당동,37.4909219,126.9614756
261,오산고등학교,고등학교,1907-05-15,사립,본교,서울특별시 용산구 보광동 168-73,서울특별시,용산구,보광동,37.52350529,127.0008872
262,이수중학교,중학교,1982-09-21,공립,본교,서울특별시 서초구 방배동 974-22,서울특별시,서초구,방배동,37.48063003,126.989859
263,분포고등학교,고등학교,2003-03-01,공립,본교,부산광역시 남구 용호동 176-66,부산광역시,남구,용호동,35.12981258,129.115149
264,덕원예술고등학교,고등학교,1992-04-29,사립,본교,서울특별시 강서구 내발산동 산59-2,서울특별시,강서구,내발산동,37.54862258,126.8290245
265,동마중학교,중학교,1985-04-26,공립,본교,서울특별시 성동구 마장동 405-45,서울특별시,성동구,마장동,37.56280251,127.0403512
266,덕양초등학교,초등학교,2000-03-01,공립,본교,부산광역시 북구 만덕동 774-21,부산광역시,북구,만덕동,35.2092991,129.0230937
267,양동여자중학교,중학교,2007-03-01,공립,본교,부산광역시 부산진구 양정동 25-1,부산광역시,부산진구,양정동,35.1701929,129.0810001
268,서울상수초등학교,초등학교,1988-10-08,공립,본교,서울특별시 노원구 상계동 755,서울특별시,노원구,상계동,37.65110502,127.0647586
269,덕문여자고등학교,고등학교,1986-12-30,사립,본교,부산광역시 수영구 광안동 산8-8,부산광역시,수영구,광안동,35.16774439,129.1036484
270,명덕여자고등학교,고등학교,1984-10-15,사립,본교,서울특별시 강서구 내발산동 169-1,서울특별시,강서구,내발산동,37.55394399,126.8342914
271,서일문화예술고등학교,고등학교,1969-07-15,사립,본교,서울특별시 종로구 창신동 13-80,서울특별시,종로구,창신동,37.57937936,127.0127598
272,장산초등학교,초등학교,1946-09-01,공립,본교,부산광역시 해운대구 반여동 1449-5,부산광역시,해운대구,반여동,35.20004201,129.1196543
273,서울전곡초등학교,초등학교,1961-04-06,공립,본교,서울특별시 동대문구 전농동 188,서울특별시,동대문구,전농동,37.58070429,127.0560124
